CustomerID,Name,Age,TotalSpend ($),Email
516,Michele Shaffer,37,1069,michele.shaffer@example.com
517,Joanne Odom,28,4550,joanne.odom@example.com
518,Mrs. Elaine Thompson,18,3497,mrs..elaine.thompson@example.com
519,Tracy Cunningham,61,9295,tracy.cunningham@example.com
520,Janet Johnson,51,2566,janet.johnson@example.com
521,Brandy Mahoney,27,8810,brandy.mahoney@example.com
522,Karla Berg,51,4792,karla.berg@example.com
523,Steven Kent,28,6136,steven.kent@example.com
524,Laura Smith,47,6907,laura.smith@example.com
525,Billy Bailey,44,4132,billy.bailey@example.com
526,Emily Lee,25,3248,emily.lee@example.com
527,Stephanie Calderon,25,834,stephanie.calderon@example.com
528,Ryan Sparks,59,6588,ryan.sparks@example.com
529,Larry Wilson,39,7168,larry.wilson@example.com
530,Teresa Braun,35,3967,teresa.braun@example.com
531,Jonathan Davis,35,4166,jonathan.davis@example.com
532,Christina Melendez,21,758,christina.melendez@example.com
533,Kevin Mack,51,8983,kevin.mack@example.com
534,Megan Warner,55,6082,megan.warner@example.com
535,Katrina Mclaughlin,30,2461,katrina.mclaughlin@example.com
536,Jermaine Miller,61,9182,jermaine.miller@example.com
537,Anne Herrera,61,7307,anne.herrera@example.com
538,Alexander Rodriguez,57,2896,alexander.rodriguez@example.com
539,Michael Owens,52,5162,michael.owens@example.com
540,Justin Taylor,35,1654,justin.taylor@example.com
541,Collin West,62,7041,collin.west@example.com
542,Michael Garcia,64,3089,michael.garcia@example.com
543,Andrew Fisher,20,8858,andrew.fisher@example.com
544,Ariana Gamble,36,7543,ariana.gamble@example.com
545,David Villarreal,46,868,david.villarreal@example.com
546,Joshua Lam,38,2534,joshua.lam@example.com
547,Victor Murillo,46,4542,victor.murillo@example.com
548,Michael Reed,31,6516,michael.reed@example.com
549,Melinda Lee,24,4425,melinda.lee@example.com
550,Jimmy Flores,19,9161,jimmy.flores@example.com
551,Casey Stewart,24,3577,casey.stewart@example.com
552,Benjamin Wood,29,4899,benjamin.wood@example.com
553,Molly Cook,49,6038,molly.cook@example.com
554,Cheryl Thomas,26,7635,cheryl.thomas@example.com
555,Stephanie Smith,53,3983,stephanie.smith@example.com
556,Dr. Tiffany May DDS,52,3320,dr..tiffany.may.dds@example.com
557,James Wilson,58,2844,james.wilson@example.com
558,Sandra Peterson,49,5611,sandra.peterson@example.com
559,Kelsey Johnson,20,4142,kelsey.johnson@example.com
560,Renee Moss,19,2015,renee.moss@example.com
561,Ruth King MD,64,2694,ruth.king.md@example.com
562,Dennis Kerr,55,8148,dennis.kerr@example.com
563,Edward Rhodes,59,4693,edward.rhodes@example.com
564,Steven Thomas,58,1355,steven.thomas@example.com
565,David Scott,43,5006,david.scott@example.com
566,Kyle Graves,28,9968,kyle.graves@example.com
567,Danielle Martin,27,4292,danielle.martin@example.com
568,Ricardo Norman,53,6958,ricardo.norman@example.com
569,Stacey Martin,22,3841,stacey.martin@example.com
570,Thomas Tran,22,4897,thomas.tran@example.com
571,Amanda Johnson,52,1066,amanda.johnson@example.com
572,Brian Dawson,27,6532,brian.dawson@example.com
573,Stephen Larson,46,5986,stephen.larson@example.com
574,Cassandra Olsen,38,4753,cassandra.olsen@example.com
575,Amy Clarke,55,1950,amy.clarke@example.com
576,Dr. Kevin Marquez,64,5068,dr..kevin.marquez@example.com
577,Elizabeth Moore,57,6627,elizabeth.moore@example.com
578,Shannon Cisneros,59,2209,shannon.cisneros@example.com
579,Elizabeth Norton,22,3412,elizabeth.norton@example.com
580,Ronald Howard,49,5847,ronald.howard@example.com
581,Robert Flores,43,9811,robert.flores@example.com
582,James Tucker,24,1903,james.tucker@example.com
583,Cheryl Jones,24,6801,cheryl.jones@example.com
584,Richard Miller,43,3122,richard.miller@example.com
585,Samuel Cook,60,1500,samuel.cook@example.com
586,Ashley Briggs,28,3167,ashley.briggs@example.com
587,Michael Griffin,19,6949,michael.griffin@example.com
588,David King,42,8392,david.king@example.com
589,James Boyer,45,4357,james.boyer@example.com
590,Michael Johnson,41,9723,michael.johnson@example.com
591,Jody Perez,57,1372,jody.perez@example.com
592,Joseph Contreras,39,596,joseph.contreras@example.com
593,Emily Garcia,21,8278,emily.garcia@example.com
594,Amanda Price,35,4627,amanda.price@example.com
595,Beth Hernandez,24,3742,beth.hernandez@example.com
596,Jennifer Clements,42,9028,jennifer.clements@example.com
597,Jasmine Allen,25,1512,jasmine.allen@example.com
598,Matthew Blake,22,7782,matthew.blake@example.com
599,Jamie Hoover,41,2120,jamie.hoover@example.com
600,John Vaughn,30,6419,john.vaughn@example.com
601,Ashley Chandler,50,3155,ashley.chandler@example.com
602,Paula Gutierrez,61,541,paula.gutierrez@example.com
603,Shawn Perez,30,8812,shawn.perez@example.com
604,Dale Thomas DDS,63,6200,dale.thomas.dds@example.com
605,Daniel Cherry,33,7133,daniel.cherry@example.com
606,Anthony Leach,35,8727,anthony.leach@example.com
607,Emma Rose,64,2691,emma.rose@example.com
608,Frank Jones,33,6279,frank.jones@example.com
609,Samantha Nguyen,38,7998,samantha.nguyen@example.com
610,Deanna Reed,44,1161,deanna.reed@example.com
611,Julie Rodriguez,37,1384,julie.rodriguez@example.com
612,Jamie Walsh,51,7376,jamie.walsh@example.com
613,Rebecca Stone,22,7705,rebecca.stone@example.com
614,Amanda Tran,28,5512,amanda.tran@example.com
615,Timothy Frazier,21,8362,timothy.frazier@example.com
616,Alexander Berry,21,6557,alexander.berry@example.com
617,Michelle Mcclain,26,1501,michelle.mcclain@example.com
618,John Beck,25,6626,john.beck@example.com
619,Justin Bowman,36,5784,justin.bowman@example.com
620,Molly Jones,30,7436,molly.jones@example.com
621,Wendy Wilson,46,9443,wendy.wilson@example.com
622,Chad Johnson,41,7131,chad.johnson@example.com
623,James Johnson,56,1730,james.johnson@example.com
624,Anita Oliver,34,7799,anita.oliver@example.com
625,Denise Herrera,36,3168,denise.herrera@example.com
626,Nicole Wong,52,7461,nicole.wong@example.com
627,Logan Harper,19,1960,logan.harper@example.com
628,Wesley Foster,62,5708,wesley.foster@example.com
629,Michael Kennedy,62,4023,michael.kennedy@example.com
630,Gabriel Clark,45,9402,gabriel.clark@example.com
631,Samuel Munoz,22,2572,samuel.munoz@example.com
632,Jaime Evans,43,3111,jaime.evans@example.com
633,Douglas Lopez,50,4890,douglas.lopez@example.com
634,Alexander Wilkinson,42,5760,alexander.wilkinson@example.com
635,Scott Gonzalez,52,8369,scott.gonzalez@example.com
636,Kristen Matthews,21,1989,kristen.matthews@example.com
637,Deborah Castillo,21,9346,deborah.castillo@example.com
638,Jeffrey Williams,43,835,jeffrey.williams@example.com
639,Marvin Haas,30,3360,marvin.haas@example.com
640,Heidi Rose,61,9171,heidi.rose@example.com
641,Crystal Good,29,6329,crystal.good@example.com
642,Nicole Merritt,51,7487,nicole.merritt@example.com
643,Zachary Williams,41,6728,zachary.williams@example.com
644,Michael Wallace,51,1096,michael.wallace@example.com
645,Susan Lewis,29,5799,susan.lewis@example.com
646,Michael Lara,24,5606,michael.lara@example.com
647,Donna Jefferson,56,9080,donna.jefferson@example.com
648,James Johnson,33,4134,james.johnson@example.com
649,Kirk Watson,59,4144,kirk.watson@example.com
650,Judy Bradley,30,2950,judy.bradley@example.com
651,Denise Ortiz DDS,61,8551,denise.ortiz.dds@example.com
652,Erika Lopez,47,8615,erika.lopez@example.com
653,Shawn Roberts,60,7883,shawn.roberts@example.com
654,Samantha Kennedy,54,2516,samantha.kennedy@example.com
655,Thomas Wilson,26,4799,thomas.wilson@example.com
656,George Jackson,21,1255,george.jackson@example.com
657,Jocelyn Blackburn,42,6268,jocelyn.blackburn@example.com
658,Abigail White,19,2037,abigail.white@example.com
659,Andrea Wise,55,9706,andrea.wise@example.com
660,Brian Foster,49,9450,brian.foster@example.com
661,Kelly Wood,35,4473,kelly.wood@example.com
662,Dr. Adam Woods,18,6201,dr..adam.woods@example.com
663,David Reed,49,7996,david.reed@example.com
664,Kathleen Smith,48,1384,kathleen.smith@example.com
665,Louis Mejia,61,3042,louis.mejia@example.com
666,Joseph Reed,60,1611,joseph.reed@example.com
667,Carol Green,31,3962,carol.green@example.com
668,Alexa Woods,35,5201,alexa.woods@example.com
669,Jennifer Hall,25,1117,jennifer.hall@example.com
670,Danielle Marshall,51,4217,danielle.marshall@example.com
671,Amanda Jenkins,54,977,amanda.jenkins@example.com
672,Mark Jones,61,5045,mark.jones@example.com
673,Barbara Harper,45,4920,barbara.harper@example.com
674,Garrett Martinez,35,9934,garrett.martinez@example.com
675,Jamie Carter,34,5700,jamie.carter@example.com
676,Kyle Brady,39,3760,kyle.brady@example.com
677,Charlotte Nixon,60,1942,charlotte.nixon@example.com
678,Heather Williams,63,3709,heather.williams@example.com
679,Anna Fernandez,45,8070,anna.fernandez@example.com
680,Donald Montgomery,58,2772,donald.montgomery@example.com
681,Adrian Chaney,64,9128,adrian.chaney@example.com
682,Richard Peck,24,547,richard.peck@example.com
683,Lauren Parker,35,1754,lauren.parker@example.com
684,Phillip Bowers,47,2091,phillip.bowers@example.com
685,George Nelson,35,2256,george.nelson@example.com
686,Kathryn Jones,51,2442,kathryn.jones@example.com
687,Matthew Serrano,45,2684,matthew.serrano@example.com
688,Brian Maldonado,31,5158,brian.maldonado@example.com
689,April Washington,62,3115,april.washington@example.com
690,Anna Torres,45,2216,anna.torres@example.com
691,Gabrielle Rodriguez,56,6851,gabrielle.rodriguez@example.com
692,Jennifer Hamilton,62,9589,jennifer.hamilton@example.com
693,Kristine Greene,60,9020,kristine.greene@example.com
694,Brenda Russell,22,2836,brenda.russell@example.com
695,Julia Gonzales,61,6395,julia.gonzales@example.com
696,Alexandra Smith,19,7520,alexandra.smith@example.com
697,Christina Kelly,46,4523,christina.kelly@example.com
698,Jose Collier,20,5687,jose.collier@example.com
699,Lindsay Hamilton,31,4121,lindsay.hamilton@example.com
700,James Mccormick,48,1193,james.mccormick@example.com
701,Terri Price,41,3875,terri.price@example.com
702,Alfred Scott,47,7833,alfred.scott@example.com
703,Carla Butler,27,1888,carla.butler@example.com
704,Laura Wiggins,41,1544,laura.wiggins@example.com
705,Cody Lawrence,27,5016,cody.lawrence@example.com
706,Melissa Williams,29,5748,melissa.williams@example.com
707,Joseph Wiley,30,4323,joseph.wiley@example.com
708,Wendy Li,63,4694,wendy.li@example.com
709,David Salinas,61,9996,david.salinas@example.com
710,Angel Ellis,31,9307,angel.ellis@example.com
711,Tiffany Delgado,33,2805,tiffany.delgado@example.com
712,Denise Kramer,62,6063,denise.kramer@example.com
713,Michelle Jackson,19,5569,michelle.jackson@example.com
714,Ethan Jackson,42,4408,ethan.jackson@example.com
715,Scott Jones,23,3871,scott.jones@example.com
716,Randall Chang,45,4690,randall.chang@example.com
717,Robert Anderson,49,4970,robert.anderson@example.com
718,Jon Thompson,57,8836,jon.thompson@example.com
719,Crystal Pratt,49,9599,crystal.pratt@example.com
720,Mary Nicholson,42,9536,mary.nicholson@example.com
721,Melissa Reeves,47,3389,melissa.reeves@example.com
722,Elizabeth Sanders,52,5267,elizabeth.sanders@example.com
723,Rachel Hunt,34,7023,rachel.hunt@example.com
724,Derek Miller,38,5202,derek.miller@example.com
725,Russell Bailey,56,2439,russell.bailey@example.com
726,Ryan Davis,56,5455,ryan.davis@example.com
727,Patrick Alvarez,25,2087,patrick.alvarez@example.com
728,Kristie Wilson,57,2692,kristie.wilson@example.com
729,Gina Gutierrez,38,3584,gina.gutierrez@example.com
730,Amanda Brown,60,1901,amanda.brown@example.com
731,Larry Christian,56,3197,larry.christian@example.com
732,Carol Daniels,26,3729,carol.daniels@example.com
733,Emily Young,45,8391,emily.young@example.com
734,Patrick Miller,33,4441,patrick.miller@example.com
735,Shawn Houston,25,8683,shawn.houston@example.com
736,Kyle Moreno,47,1158,kyle.moreno@example.com
737,Tony Simmons,59,9512,tony.simmons@example.com
738,Randall Mosley,47,3197,randall.mosley@example.com
739,Marcia Ryan,35,8755,marcia.ryan@example.com
740,Amy Harrison,33,3218,amy.harrison@example.com
741,Ricardo Ramos,62,9268,ricardo.ramos@example.com
742,Heather Nielsen,22,5867,heather.nielsen@example.com
743,Jennifer Pace,30,4610,jennifer.pace@example.com
744,Jonathan Wolf,53,1935,jonathan.wolf@example.com
745,Kevin Webb,54,5249,kevin.webb@example.com
746,David Huerta,56,2339,david.huerta@example.com
747,Jacqueline Franco,47,4491,jacqueline.franco@example.com
748,Latoya Sexton,55,5363,latoya.sexton@example.com
749,Emily Lopez,42,9067,emily.lopez@example.com
750,Edward Mcclure,43,2344,edward.mcclure@example.com
751,William Henry,54,5362,william.henry@example.com
752,Melanie Singleton MD,56,9507,melanie.singleton.md@example.com
753,Christina Greene,44,8742,christina.greene@example.com
754,Andrea Webb,20,8385,andrea.webb@example.com
755,Patrick Williams,56,5243,patrick.williams@example.com
756,Randy Mitchell,19,5929,randy.mitchell@example.com
757,Louis Myers,56,6133,louis.myers@example.com
758,Donald Ross,52,4406,donald.ross@example.com
759,Taylor Lara,38,5343,taylor.lara@example.com
760,Melissa Lewis,27,6214,melissa.lewis@example.com
761,William Palmer,28,2355,william.palmer@example.com
762,Tammy Fisher,56,4693,tammy.fisher@example.com
763,Angela Woods,48,2657,angela.woods@example.com
764,Mitchell Pierce,60,3678,mitchell.pierce@example.com
765,Stephanie Snyder,18,8377,stephanie.snyder@example.com
766,Mackenzie Miller,19,3855,mackenzie.miller@example.com
767,Sherri Boone,34,5198,sherri.boone@example.com
768,Ryan Massey,25,2027,ryan.massey@example.com
769,Sara Sullivan,48,9147,sara.sullivan@example.com
770,Michael Andrade,43,5737,michael.andrade@example.com
771,Colton Flynn,48,8688,colton.flynn@example.com
772,Andrew Cook,34,8241,andrew.cook@example.com
773,Amber Reynolds,53,3883,amber.reynolds@example.com
774,Christopher Parker,18,9186,christopher.parker@example.com
775,Rachael Faulkner,36,2978,rachael.faulkner@example.com
776,Joseph Torres,33,8693,joseph.torres@example.com
777,Peter Rodriguez,55,5872,peter.rodriguez@example.com
778,Jessica Todd,61,986,jessica.todd@example.com
779,Bianca Mills,62,619,bianca.mills@example.com
780,Jasmine House,61,8785,jasmine.house@example.com
781,Christopher Moore,41,3422,christopher.moore@example.com
782,Bryan Gonzalez,52,7060,bryan.gonzalez@example.com
783,Heather Kirk,35,6537,heather.kirk@example.com
784,Kimberly White,57,5919,kimberly.white@example.com
785,Todd Miles,43,3090,todd.miles@example.com
786,Amanda Garcia,52,7844,amanda.garcia@example.com
787,Jeffrey Boyer,35,8984,jeffrey.boyer@example.com
788,Jordan Hayes,41,9639,jordan.hayes@example.com
789,Jocelyn Coleman,21,2516,jocelyn.coleman@example.com
790,Julie Watson,61,4533,julie.watson@example.com
791,Jessica Mckay,39,3337,jessica.mckay@example.com
792,Ashley Bennett,50,6033,ashley.bennett@example.com
793,Mr. Christopher Zimmerman,21,5875,mr..christopher.zimmerman@example.com
794,Stephen Fisher,39,6495,stephen.fisher@example.com
795,Matthew Stark,20,7124,matthew.stark@example.com
796,Amy Smith,46,790,amy.smith@example.com
797,Christopher Myers,35,6536,christopher.myers@example.com
798,Mr. Jose Johnson MD,46,8775,mr..jose.johnson.md@example.com
799,Bethany Harrison,36,7826,bethany.harrison@example.com
800,Jennifer Heath,31,2416,jennifer.heath@example.com
801,Sara Swanson,19,5742,sara.swanson@example.com
802,Allison Hudson,19,4191,allison.hudson@example.com
803,Jill Weeks,47,6827,jill.weeks@example.com
804,Hunter Mcmahon,52,7145,hunter.mcmahon@example.com
805,Joshua Evans,36,2107,joshua.evans@example.com
806,Deborah Jones,60,4058,deborah.jones@example.com
807,Adam White,64,1625,adam.white@example.com
808,David Thomas,39,6024,david.thomas@example.com
809,Wyatt Thomas,24,3287,wyatt.thomas@example.com
810,Nathan Melendez,20,6398,nathan.melendez@example.com
811,Peter Rios,36,7721,peter.rios@example.com
812,Kelly Adkins,63,9938,kelly.adkins@example.com
813,Kimberly Thomas,48,9277,kimberly.thomas@example.com
814,Joel Long,54,9068,joel.long@example.com
815,Elizabeth Rivera,49,6804,elizabeth.rivera@example.com
816,Scott Ferguson,46,3700,scott.ferguson@example.com
817,Cheryl Wilkinson,31,9674,cheryl.wilkinson@example.com
818,Michelle Kaufman DDS,40,9576,michelle.kaufman.dds@example.com
819,Kara Thompson,27,3897,kara.thompson@example.com
820,Jasmine Wells,60,2634,jasmine.wells@example.com
821,Ronald Richardson,36,6224,ronald.richardson@example.com
822,Karen Brown,35,8350,karen.brown@example.com
823,Christian Rojas,40,1661,christian.rojas@example.com
824,Shannon Jordan,39,1121,shannon.jordan@example.com
825,Patrick Gallegos,35,8113,patrick.gallegos@example.com
826,Brandon Hill,51,7516,brandon.hill@example.com
827,Stacey Rodriguez,57,7679,stacey.rodriguez@example.com
828,Rebecca Anderson,37,2895,rebecca.anderson@example.com
829,Jason Aguirre,36,2912,jason.aguirre@example.com
830,James Black,51,8445,james.black@example.com
831,Stephanie Duncan,22,5273,stephanie.duncan@example.com
832,Robert Wise,27,2276,robert.wise@example.com
833,Debra Johnson,54,5934,debra.johnson@example.com
834,Patricia Jones,40,1690,patricia.jones@example.com
835,Bruce Andrews,21,4054,bruce.andrews@example.com
836,Amy Howard,18,9923,amy.howard@example.com
837,Laura Torres,56,7636,laura.torres@example.com
838,Tammy Herrera,26,8703,tammy.herrera@example.com
839,Tyler Parker,59,1190,tyler.parker@example.com
840,Amy Maldonado,46,6988,amy.maldonado@example.com
